gene_family,class,gene_length,Ls,Ls_keep,pi_s,thetaW_s,n_median,seg_s_sites,number_genomes
g006151,2fold,3093,453,57,0.0121259029927761,0.0259468589234157,17,5,17
g006153,4fold,4974,602,50,0,0,3,0,3
g006153,2fold,4974,875,77,0,0,3,0,3
g006156,4fold,2088,334,78,0.000474833808167141,0.0028134212755382,54,1,54
g006156,2fold,2088,301,56,0,0,54,0,54
g006160,4fold,2034,376,75,0.00533333333333333,0.0064,5,1,5
g006160,2fold,2034,235,45,0,0,5,0,5
g006162,4fold,2007,325,68,0,0,4,0,4
g006162,2fold,2007,275,63,0.00793650793650794,0.00865800865800866,4,1,4
g006163,4fold,2001,172,42,0.0634920634920635,0.0634920634920635,3,4,3
g006163,2fold,2001,388,97,0.0756013745704467,0.0756013745704467,3,11,3
g006164,4fold,2196,304,73,0,0,3,0,3
g006164,2fold,2196,348,69,0,0,3,0,3
g006165,4fold,2166,280,56,0.00714285714285714,0.00857142857142857,5,1,5
g006165,2fold,2166,356,75,0.00533333333333333,0.0064,5,1,5
g006166,4fold,2163,316,66,0,0,4,0,4
g006166,2fold,2163,321,69,0.00966183574879227,0.00790513833992095,4,1,4
g006167,4fold,2154,279,52,0,0,9,0,10
g006167,2fold,2154,357,62,0,0,10,0,10
g006168,4fold,2136,357,60,0.0101757631822387,0.0264149712598948,47,7,47
g006168,2fold,2136,274,56,0.0108034888330911,0.0202155392295113,47,5,47
g006174,4fold,1986,296,66,0,0,3,0,3
g006174,2fold,1986,290,74,0.018018018018018,0.018018018018018,3,2,3
g006176,4fold,1983,316,68,0.0519607843137255,0.0662601975096608,6,10,6
g006176,2fold,1983,268,47,0.0425531914893617,0.0559093026867526,5,6,6
g006179,4fold,1962,194,46,0.0120772946859903,0.00768447309519598,11,1,11
g006179,2fold,1962,381,97,0.00187441424554827,0.00351976445512789,11,1,11
g006184,4fold,1935,296,64,0.00625,0.0075,5,1,5
g006184,2fold,1935,273,58,0,0,5,0,5
g006189,4fold,1677,196,54,0.0407407407407407,0.0720063590031327,10,11,10
g006189,2fold,1677,289,70,0.0171428571428571,0.030298779632487,10,6,10
g006203,4fold,1743,231,56,0,0,27,0,27
g006203,2fold,1743,291,75,0,0,27,0,27
g006207,4fold,1647,356,108,0.00617283950617284,0.00617283950617284,3,1,3
g006207,2fold,1647,135,36,0.0185185185185185,0.0185185185185185,3,1,3
g006212,4fold,1614,230,70,0,0,7,0,7
g006212,2fold,1614,264,73,0,0,7,0,7
g006215,4fold,1596,181,56,0,0,3,0,3
g006215,2fold,1596,278,80,0,0,3,0,3
g006216,4fold,1428,174,49,0.00680272108843537,0.00893788172203188,6,1,6
g006216,2fold,1428,217,68,0.00490196078431372,0.0064405324173465,6,1,6
g006222,4fold,1416,242,66,0,0,54,0,54
g006222,2fold,1416,182,48,0,0,54,0,54
g006225,4fold,1413,221,65,0.102564102564103,0.102564102564103,3,10,3
g006225,2fold,1413,185,59,0.0112994350282486,0.0112994350282486,3,1,3
g006227,4fold,1410,202,59,0.00354492079317603,0.00492772022837435,18,1,18
g006227,2fold,1410,220,68,0.00432525951557093,0.00427552196285421,18,1,18
g006228,4fold,1407,261,70,0.030952380952381,0.0311688311688312,4,4,4
g006228,2fold,1407,159,51,0.0228758169934641,0.0213903743315508,4,2,4
g006229,4fold,1404,211,59,0.0049864383091118,0.00743887659294847,54,2,54
g006229,2fold,1404,180,59,0,0,54,0,54
g006232,4fold,1398,194,67,0.0865671641791045,0.0716417910447761,5,10,5
g006232,2fold,1398,189,60,0.02,0.016,5,2,5
g006233,4fold,1398,190,63,0.113227513227513,0.139033715676051,6,20,6
g006233,2fold,1398,181,57,0.0643274853801169,0.0845178640030734,6,11,6
g006237,4fold,1461,190,56,0.00274725274725275,0.0158069317230299,52,4,52
g006237,2fold,1461,192,61,0.0012610340479193,0.00725564079089898,52,2,52
g006238,4fold,1458,184,53,0,0,5,0,5
g006238,2fold,1458,215,61,0.00983606557377049,0.00786885245901639,5,1,5
g006240,4fold,1455,240,81,0.00617283950617284,0.00673400673400673,4,1,4
g006240,2fold,1455,167,39,0,0,4,0,4
g006241,4fold,1452,208,67,0,0,74,0,74
g006241,2fold,1452,212,68,0,0,74,0,74
g006242,4fold,1434,266,88,0.0106951871657754,0.0268903810660854,17,8,17
g006242,2fold,1434,137,37,0.0119236883942766,0.0159888752284832,17,2,17
g006244,4fold,1386,259,87,0.0402298850574713,0.0438871473354232,4,7,4
g006244,2fold,1386,149,47,0.0531914893617021,0.0580270793036751,4,5,4
g006245,4fold,1383,254,72,0,0,54,0,54
g006245,2fold,1383,139,42,0,0,54,0,54
g006247,4fold,1383,207,58,0.111405835543767,0.0777837328414994,13,14,13
g006247,2fold,1383,202,63,0.0146520146520147,0.0102300601016031,13,2,13
g006249,4fold,1380,102,29,0,0,5,0,5
g006249,2fold,1380,75,25,0,0,5,0,5
g006250,4fold,1374,258,70,0.0214285714285714,0.0233766233766234,4,3,4
g006250,2fold,1374,148,44,0.0340909090909091,0.0371900826446281,4,3,4
g006253,4fold,1362,201,61,0.0109289617486339,0.00894187779433681,4,1,4
g006253,2fold,1362,195,61,0.0191256830601093,0.0178837555886736,4,2,4
g006255,4fold,1350,228,87,0.00675152619768547,0.00717783934770567,69,3,69
g006255,2fold,1350,177,52,0.00162305724965571,0.00400302579006663,69,1,69
g006256,4fold,1347,217,72,0.0123860398860399,0.0218766713717819,26,6,26
g006256,2fold,1347,172,52,0,0,26,0,26
g006259,4fold,1338,251,84,0,0,10,0,10
g006259,2fold,1338,155,49,0,0,10,0,10
g006260,4fold,1332,194,60,0.00416666666666667,0.00642791551882461,8,1,8
g006260,2fold,1332,196,64,0.00390625,0.00602617079889807,8,1,8
g006261,4fold,1332,200,73,0.0547945205479452,0.0529720920329585,13,12,13
g006261,2fold,1332,178,66,0.034965034965035,0.0341777007939922,13,7,13
g006263,4fold,1578,237,66,0,0,3,0,3
g006263,2fold,1578,238,60,0,0,3,0,3
g006264,4fold,1572,238,67,0.00814111261872456,0.00509577839025978,11,1,11
g006264,2fold,1572,230,63,0,0,11,0,11
g006266,4fold,1563,251,71,0.0563380281690141,0.0614596670934699,4,8,4
g006266,2fold,1563,217,59,0.0338983050847458,0.036979969183359,4,4,4
g006268,4fold,1542,269,78,0.0863247863247863,0.072992700729927,6,13,6
g006268,2fold,1542,181,44,0.096969696969697,0.079628400796284,6,8,6
g006269,4fold,1323,248,82,0.00152439024390244,0.00367518998119305,16,1,16
g006269,2fold,1323,120,32,0,0,16,0,16
g006276,4fold,1290,203,63,0.00297619047619048,0.0118242235841531,32,3,32
g006276,2fold,1290,182,70,0.00267857142857143,0.0106418012257378,32,3,32
g006277,4fold,1290,227,71,0.00256081946222792,0.00480869228376628,11,1,11
g006277,2fold,1290,133,40,0.0109090909090909,0.00853542880368514,11,1,11
g006278,4fold,1287,165,60,0,0,54,0,54
g006278,2fold,1287,215,66,0,0,54,0,54
g006279,4fold,1287,163,52,0,0,17,0,17
g006279,2fold,1287,214,73,0,0,17,0,17
g006280,4fold,1287,221,75,0.060952380952381,0.0489795918367347,7,9,7
g006280,2fold,1287,150,46,0.0248447204968944,0.0177462289263531,7,2,7
g006283,4fold,1278,212,87,0.0766283524904214,0.100679587213692,6,20,6
g006283,2fold,1278,137,38,0.0350877192982456,0.0461006530925855,6,4,6
g006284,4fold,1278,170,53,0.0150943396226415,0.0181132075471698,5,2,5
g006284,2fold,1278,184,60,0.02,0.024,5,3,5
g006286,4fold,1275,218,85,0.0156862745098039,0.0156862745098039,3,2,3
g006286,2fold,1275,171,65,0.0102564102564103,0.0102564102564103,3,1,3
g006288,4fold,1281,207,61,0.0262295081967213,0.0236065573770492,5,3,5
g006288,2fold,1281,160,56,0.0214285714285714,0.0171428571428571,5,2,5
g006290,4fold,1263,154,45,0,0,3,0,3
g006290,2fold,1263,204,70,0,0,3,0,3
g006291,4fold,1263,168,57,0.0456140350877193,0.0505263157894737,5,6,5
g006291,2fold,1263,188,70,0.0428571428571428,0.048,5,7,5
g006293,4fold,1257,224,89,0.00749063670411985,0.00612870275791624,4,1,4
g006293,2fold,1257,133,40,0,0,4,0,4
g006294,4fold,1254,153,50,0.0133333333333333,0.0133333333333333,3,1,3
g006294,2fold,1254,204,69,0.00966183574879227,0.00966183574879227,3,1,3
g006295,4fold,1530,268,61,0.00307377049180328,0.0122119030459286,32,3,32
g006295,2fold,1530,175,49,0.0102040816326531,0.0405401951456677,32,8,32
g006297,4fold,1524,192,57,0.0175438596491228,0.0191387559808612,4,2,4
g006297,2fold,1524,217,61,0,0,4,0,4
g006300,4fold,1497,261,72,0.0162037037037037,0.0151515151515152,4,2,4
g006300,2fold,1497,171,55,0,0,4,0,4
g006302,4fold,1485,272,69,0.0555555555555556,0.0553359683794467,4,7,4
g006302,2fold,1485,163,52,0.0769230769230769,0.0839160839160839,4,8,4
g006303,4fold,1482,276,86,0.00363372093023256,0.0144365520504194,32,5,32
g006303,2fold,1482,173,52,0.00600961538461539,0.023875836083386,32,5,32
g006305,4fold,1146,225,83,0.0140562248995984,0.0131434830230011,4,2,4
g006305,2fold,1146,113,47,0,0,4,0,4
g006310,4fold,1128,120,50,0,0,5,0,5
g006310,2fold,1128,201,86,0,0,5,0,5
g006311,4fold,1125,140,51,0.00980392156862745,0.0106951871657754,4,1,4
g006311,2fold,1125,189,75,0.00666666666666667,0.00727272727272727,4,1,4
g006312,4fold,1119,188,69,0.0821256038647343,0.0711462450592885,4,9,4
g006312,2fold,1119,145,58,0.0344827586206897,0.0376175548589342,4,4,4
g006313,4fold,1119,151,60,0.0533333333333333,0.0538978102189781,6,7,6
g006313,2fold,1119,134,61,0.00655737704918032,0.00786885245901639,6,1,6
g006314,4fold,1116,110,50,0,0,32,0,32
g006314,2fold,1116,199,89,0,0,32,0,32
g006317,4fold,1251,142,42,0.0476190476190476,0.0476190476190476,3,3,3
g006317,2fold,1251,223,71,0.028169014084507,0.028169014084507,3,3,3
g006319,4fold,1236,216,66,0.0606060606060606,0.0606060606060606,3,6,3
g006319,2fold,1236,142,50,0.0133333333333333,0.0133333333333333,3,1,3
g006320,4fold,1236,228,77,0.0132231404958678,0.013301966966782,11,3,11
g006320,2fold,1236,123,37,0,0,11,0,11
g006321,4fold,1233,154,53,0.0146750524109015,0.01388441226787,9,2,9
g006321,2fold,1233,192,73,0.00532724505327245,0.00504023185066513,9,1,9
g006322,4fold,1230,152,53,0,0,6,0,6
g006322,2fold,1230,189,73,0.0045662100456621,0.005999400059994,6,1,6
g006323,4fold,1227,181,54,0.121693121693122,0.0962201587853308,6,12,7
g006323,2fold,1227,165,51,0.0926237161531279,0.0755338631803086,6,9,7
g006324,4fold,1224,149,48,0,0,4,0,4
g006324,2fold,1224,201,73,0,0,4,0,4
g006326,4fold,1224,164,64,0,0,11,0,11
g006326,2fold,1224,201,74,0.00245700245700246,0.00461374529928926,11,1,11
g006329,4fold,1215,171,60,0.0411111111111111,0.0364963503649635,6,5,6
g006329,2fold,1215,185,68,0.00784313725490196,0.0064405324173465,6,1,6
g006330,4fold,1215,182,75,0.0213333333333333,0.0192,5,3,5
g006330,2fold,1215,175,58,0,0,5,0,5
g006334,4fold,1161,134,55,0,0,5,0,5
g006334,2fold,1161,207,87,0.00689655172413793,0.00551724137931034,5,1,5
g006335,4fold,1155,141,59,0.0915254237288136,0.0732203389830509,5,9,5
g006335,2fold,1155,189,64,0.025,0.0225,5,3,5
g006336,4fold,1155,144,56,0.00892857142857143,0.00974025974025974,4,1,4
g006336,2fold,1155,189,66,0.00757575757575758,0.00826446280991736,4,1,4
g006337,4fold,1098,104,45,0.00888888888888888,0.0106666666666667,5,1,5
g006337,2fold,1098,216,100,0.004,0.0048,5,1,5
g006340,4fold,1089,207,93,0.0395545314900154,0.0280894973523273,56,12,56
g006340,2fold,1089,86,36,0.0136724386724387,0.0120940891378076,56,2,56
g006343,4fold,1080,127,54,0,0,56,0,56
g006343,2fold,1080,185,75,0,0,56,0,56
g006349,4fold,1212,178,70,0,0,15,0,15
g006349,2fold,1212,163,54,0,0,15,0,15
g006350,4fold,1209,166,59,0.0847457627118644,0.0924499229583975,4,10,4
g006350,2fold,1209,180,65,0.0666666666666667,0.0671328671328672,4,8,4
g006358,4fold,1194,176,58,0.132183908045977,0.128526645768025,4,13,4
g006358,2fold,1194,167,57,0.0175438596491228,0.0191387559808612,4,2,4
g006360,4fold,1185,236,98,0.00476190476190476,0.00615031792771083,16,2,16
g006360,2fold,1185,120,40,0,0,16,0,16
g006363,4fold,1056,114,48,0,0,56,0,56
g006363,2fold,1056,199,93,0.000384024577572965,0.00234079144602727,56,1,56
g006365,4fold,1053,129,52,0.0034965034965035,0.00656571446437318,11,1,11
g006365,2fold,1053,170,74,0.00442260442260442,0.00461374529928926,11,1,11
g006366,4fold,1053,160,75,0,0,3,0,3
g006366,2fold,1053,153,69,0,0,3,0,3
g006367,4fold,1050,161,67,0.0597014925373134,0.0597014925373134,3,6,3
g006367,2fold,1050,156,64,0.0104166666666667,0.0104166666666667,3,1,3
g006368,4fold,1050,145,63,0,0,2,0,2
g006368,2fold,1050,154,70,0,0,2,0,2
g006371,4fold,1041,114,46,0,0,11,0,11
g006371,2fold,1041,183,76,0,0,11,0,11
g006373,4fold,1035,164,67,0.00198514815087126,0.00380054064012876,29,1,29
g006373,2fold,1035,137,61,0,0,29,0,29
g006374,4fold,1035,96,43,0.0271317829457364,0.025369978858351,4,2,4
g006374,2fold,1035,186,88,0,0,4,0,4
g006375,4fold,1035,137,58,0.100574712643678,0.0961337513061651,4,10,4
g006375,2fold,1035,160,73,0.0684931506849315,0.0689082606890826,4,9,4
g006376,4fold,1032,153,64,0.0078125,0.00852272727272727,4,1,4
g006376,2fold,1032,138,63,0,0,4,0,4
g006377,4fold,1032,133,50,0.00617647058823529,0.00591588383453879,17,1,17
g006377,2fold,1032,175,68,0.00908304498269896,0.0086998291684394,17,2,17
g006379,4fold,1026,125,50,0,0,4,0,4
g006379,2fold,1026,156,62,0,0,4,0,4
g006381,4fold,1017,115,51,0.00784313725490196,0.00941176470588235,5,1,5
g006381,2fold,1017,171,75,0,0,5,0,5
g006383,4fold,1014,99,42,0,0,10,0,10
g006383,2fold,1014,181,76,0,0,10,0,10
g006384,4fold,1011,125,59,0,0,6,0,6
g006384,2fold,1011,182,82,0,0,6,0,6
g006385,4fold,1011,118,43,0,0,10,0,10
g006385,2fold,1011,160,62,0,0,10,0,10
g006386,4fold,1011,126,50,0.01,0.0109090909090909,4,1,4
g006386,2fold,1011,165,73,0,0,4,0,4
g006387,4fold,1011,144,57,0,0,10,0,10
g006387,2fold,1011,137,53,0,0,10,0,10
g006388_1,4fold,1011,174,80,0,0,5,0,5
g006388_1,2fold,1011,129,68,0,0,5,0,5
g006388_2,4fold,1011,174,81,0,0,5,0,5
g006388_2,2fold,1011,128,60,0,0,5,0,5
g006390,4fold,1008,142,55,0.0858066834351419,0.0591148355092131,23,12,23
g006390,2fold,1008,151,72,0.0624725516029864,0.048920263181814,23,13,23
g006391,4fold,1008,152,68,0,0,17,0,17
g006391,2fold,1008,141,60,0,0,17,0,17
g006392,4fold,1008,110,46,0,0,9,0,9
g006392,2fold,1008,165,68,0,0,9,0,9
g006394,4fold,1005,131,61,0.0109289617486339,0.0109289617486339,3,1,3
g006394,2fold,1005,145,63,0,0,3,0,3
g006395,4fold,1005,115,55,0.00727272727272727,0.00872727272727273,5,1,5
g006395,2fold,1005,178,79,0.0050632911392405,0.00607594936708861,5,1,5
g006396,4fold,1002,97,51,0,0,5,0,5
g006396,2fold,1002,188,94,0.00638297872340426,0.0051063829787234,5,1,5
g006398,4fold,996,184,68,0.00326797385620915,0.00541083713380227,9,1,9
g006398,2fold,996,112,44,0,0,9,0,9
g006401,4fold,993,149,67,0.0825870646766169,0.0849765769691688,6,13,6
g006401,2fold,993,138,49,0.0326530612244898,0.0357515268881275,6,4,6
g006404,4fold,987,190,91,0.0106508875739645,0.00863925426626164,26,3,26
g006404,2fold,987,102,41,0,0,26,0,26
g006405,4fold,987,102,48,0.0128787878787879,0.0142257146728086,11,2,11
g006405,2fold,987,187,75,0,0,11,0,11
g006406,4fold,987,171,76,0.037719298245614,0.0345754898194391,6,6,6
g006406,2fold,987,112,52,0.0615384615384615,0.0505334081976418,6,6,6
g006407,4fold,984,92,41,0,0,52,0,52
g006407,2fold,984,191,96,0,0,52,0,52
g006408,4fold,984,167,71,0.00621375310687656,0.00833223075287154,17,2,17
g006408,2fold,984,126,51,0,0,17,0,17
g006409,4fold,984,141,63,0,0,11,0,11
g006409,2fold,984,139,59,0.00308166409861325,0.00578673139232891,11,1,11
g006412,4fold,978,84,41,0,0,4,0,4
g006412,2fold,978,192,84,0.00595238095238095,0.00649350649350649,4,1,4
g006413,4fold,978,105,42,0.0142857142857143,0.0114285714285714,5,1,5
g006413,2fold,978,158,59,0.0101694915254237,0.00813559322033898,5,1,5
g006415,4fold,969,131,51,0.104575163398693,0.136054421768707,7,17,7
g006415,2fold,969,137,61,0.0640124902419985,0.0869856139176982,7,13,7
g006420,4fold,966,128,57,0.00233918128654971,0.00539551695066871,15,1,15
g006420,2fold,966,163,73,0,0,15,0,15
g006421,4fold,966,80,33,0.0151515151515152,0.0165289256198347,4,1,4
g006421,2fold,966,187,98,0,0,4,0,4
g006424,4fold,963,151,71,0.0137071443634225,0.0242155169019912,189,10,189
g006424,2fold,963,130,62,0.00215707422296304,0.00831920177439374,189,3,189
g006427,4fold,954,106,46,0,0,32,0,32
g006427,2fold,954,175,77,0,0,32,0,32
g006428,4fold,954,102,54,0.0211640211640212,0.0142842567084991,8,2,8
g006428,2fold,954,172,66,0,0,8,0,8
g006430,4fold,954,125,59,0,0,3,0,3
g006430,2fold,954,162,70,0.0380952380952381,0.0380952380952381,3,4,3
g006431,4fold,951,151,67,0.0139031229353407,0.00799887358692369,152,3,152
g006431,2fold,951,131,53,0.0109284676141184,0.00674118906067783,152,2,152
g006432,4fold,951,166,73,0.00888763630156833,0.0232460595099828,204,10,204
g006432,2fold,951,116,54,0.00269022040489248,0.00314252285968286,204,1,204
g006434,4fold,948,137,59,0,0,32,0,32
g006434,2fold,948,152,67,0,0,32,0,32
g006436,4fold,948,94,51,0.0130718954248366,0.0130718954248366,3,1,3
g006436,2fold,948,159,77,0,0,3,0,3
g006438,4fold,942,149,65,0.0962637362637363,0.0435387208961073,56,13,56
g006438,2fold,942,131,59,0.0362976007043804,0.0221383326590376,56,6,56
g006442,4fold,930,147,65,0.00683760683760684,0.0113211361568786,9,2,9
g006442,2fold,930,130,63,0,0,9,0,9
g006446,4fold,858,95,46,0,0,10,0,10
g006446,2fold,858,152,84,0,0,10,0,10
g006452,4fold,846,119,56,0,0,93,0,93
g006452,2fold,846,126,62,0.00034686090877558,0.00315981115464331,93,1,93
g006459,4fold,840,117,61,0,0,3,0,3
g006459,2fold,840,129,64,0.0104166666666667,0.0104166666666667,3,1,3
g006460,4fold,837,102,55,0.0051948051948052,0.00742115027829314,7,1,7
g006460,2fold,837,144,66,0,0,7,0,7
g006466,4fold,828,138,69,0.0595813204508857,0.042659353634615,9,8,9
g006466,2fold,828,103,60,0.037037037037037,0.0245291283399036,9,4,9
g006467,4fold,828,130,69,0.0289855072463768,0.0316205533596838,4,4,4
g006467,2fold,828,109,59,0.0423728813559322,0.0462249614791988,4,5,4
g006472,4fold,810,164,96,0.00285443722943723,0.00680292514001677,56,3,56
g006472,2fold,810,80,47,0,0,56,0,56
g006479,4fold,798,126,64,0,0,18,0,18
g006479,2fold,798,108,60,0,0,18,0,18
g006482,4fold,795,101,46,0.159420289855072,0.159420289855072,3,11,3
g006482,2fold,795,121,71,0.0938967136150235,0.0938967136150235,3,10,3
g006484,4fold,792,120,67,0.109452736318408,0.109452736318408,3,11,3
g006484,2fold,792,118,66,0.0404040404040404,0.0404040404040404,3,4,3
g006488,4fold,900,97,48,0.0181818181818182,0.0142257146728086,11,2,11
g006488,2fold,900,164,77,0,0,11,0,11
g006494,4fold,906,80,37,0,0,3,0,3
g006494,2fold,906,171,89,0,0,3,0,3
g006497,4fold,888,121,59,0.0258859784283513,0.0173601941769867,11,3,11
g006497,2fold,888,135,75,0.00727272727272728,0.00455222869529874,11,1,11
g006498,4fold,885,144,82,0,0,57,0,57
g006498,2fold,885,115,57,0,0,57,0,57
g006499,4fold,885,81,46,0.0108695652173913,0.0118577075098814,4,1,4
g006499,2fold,885,173,100,0,0,4,0,4
g006500,4fold,885,117,65,0,0,4,0,4
g006500,2fold,885,139,73,0,0,4,0,4
g006501,4fold,882,155,69,0.0579710144927536,0.0579710144927536,3,6,3
g006501,2fold,882,94,42,0.0158730158730159,0.0158730158730159,3,1,3
g006502,4fold,882,157,80,0.0395833333333333,0.0409090909090909,4,6,4
g006502,2fold,882,107,58,0.028735632183908,0.0282131661442006,4,3,4
g006504,4fold,873,80,43,0.00314104500151012,0.00506264196466364,56,1,56
g006504,2fold,873,174,90,0.0015007215007215,0.00241881782756152,56,1,56
g006505,4fold,873,99,42,0.0119047619047619,0.012987012987013,4,1,4
g006505,2fold,873,157,81,0.00823045267489712,0.00673400673400673,4,1,4
g006507,4fold,927,126,63,0.00768791231624331,0.00310965542202992,93,1,93
g006507,2fold,927,144,67,0.00722893247646759,0.00292400435205799,93,1,93
g006509,4fold,933,131,54,0.00279624353698428,0.00965740379429284,26,2,27
g006509,2fold,933,128,65,0.00227920227920229,0.00798284386098084,27,2,27
g006510,4fold,924,169,74,0.0176299376299376,0.0141652637518885,26,4,26
g006510,2fold,924,103,53,0.0110304789550073,0.0098889577135825,26,2,26
g006512,4fold,921,160,70,0.00610350240892113,0.0184003346783679,28,5,29
g006512,2fold,921,96,48,0,0,28,0,29
g006513,4fold,921,116,58,0,0,15,0,15
g006513,2fold,921,150,72,0.0153439153439153,0.0170858036771176,15,4,15
g006517,4fold,918,111,45,0.0133333333333333,0.0106666666666667,5,1,5
g006517,2fold,918,159,76,0.00526315789473684,0.00631578947368421,5,1,5
g006519,4fold,915,126,67,0.0161861499953648,0.0154874079365822,70,5,70
g006519,2fold,915,143,74,0.000386100386100385,0.00280447657230002,70,1,70
g006521,4fold,912,140,58,0.00344827586206896,0.00609458210998302,10,1,10
g006521,2fold,912,127,62,0,0,10,0,10
g006528,4fold,690,119,75,0,0,69,0,69
g006528,2fold,690,81,49,0.000591540964211772,0.00424810900170336,69,1,69
g006533_1,4fold,684,111,77,0,0,5,0,5
g006533_1,2fold,684,92,60,0.00666666666666666,0.008,5,1,5
g006534,4fold,681,102,64,0.00954861111111111,0.0114980289093298,9,2,9
g006534,2fold,681,97,67,0.0116086235489221,0.0109831917939867,9,2,9
g006536,4fold,681,83,57,0,0,3,0,3
g006536,2fold,681,81,49,0.0136054421768707,0.0136054421768707,3,1,3
g006538_1,4fold,678,117,77,0,0,5,0,5
g006538_1,2fold,678,79,49,0,0,5,0,5
g006538_2,4fold,678,117,76,0,0,5,0,5
g006538_2,2fold,678,78,49,0,0,5,0,5
g006544,4fold,669,117,67,0,0,74,0,74
g006544,2fold,669,84,52,0,0,74,0,74
g006547,4fold,669,76,51,0,0,5,0,5
g006547,2fold,669,107,72,0,0,5,0,5
g006549,4fold,663,127,71,0.00938967136150235,0.00768245838668374,4,1,4
